"","Iteration","Pi","X","Y","Inside"
"904701",904701,3.14279745462866,0.899084828328341,0.395235907984897,TRUE
"904801",904801,3.14279935588046,0.611044315388426,0.814703364158049,FALSE
"904901",904901,3.14277473447372,0.873113898327574,0.314356150804088,TRUE
"905001",905001,3.14277221793125,0.327349822968245,0.454343674238771,TRUE
"905101",905101,3.142756443756,0.86051310854964,0.334367323666811,TRUE
"905201",905201,3.14277602433051,0.100630406290293,0.498812525300309,TRUE
"905301",905301,3.1427911821593,0.00797699089162052,0.308557944372296,TRUE
"905401",905401,3.14280191870784,0.918076085392386,0.435872700763866,FALSE
"905501",905501,3.14280823544093,0.059907462913543,0.24823081260547,TRUE
"905601",905601,3.14282780164775,0.467320105060935,0.179178307764232,TRUE
"905701",905701,3.14283411412817,0.650804366916418,0.0216366469394416,TRUE
"905801",905801,3.14282717727183,0.183948975754902,0.0389915241394192,TRUE
"905901",905901,3.14282907293402,0.418884165585041,0.712111139902845,TRUE
"906001",906001,3.14283096817774,0.0625128850806504,0.807350589660928,TRUE
"906101",906101,3.14283286300313,0.198742668842897,0.623602543724701,TRUE
"906201",906201,3.14283475741033,0.565798217663541,0.155154353240505,TRUE
"906301",906301,3.14281017013112,0.568775417981669,0.746105050900951,TRUE
"906401",906401,3.14277676216156,0.657762154471129,0.32989217992872,TRUE
"906501",906501,3.14279189984346,0.389217277057469,0.044371408643201,TRUE
"906601",906601,3.14280262210167,0.709688342642039,0.650664773304015,TRUE
"906701",906701,3.14277363761593,0.901083667296916,0.974186660489067,FALSE
"906801",906801,3.14279759285665,0.401039054617286,0.643294872017577,TRUE
"906901",906901,3.14277743656695,0.286001540254802,0.133113241288811,TRUE
"907001",907001,3.14277492527572,0.838605741271749,0.822905180277303,FALSE
"907101",907101,3.14276800488589,0.228980548912659,0.305613995762542,TRUE
"907201",907201,3.14276549518795,0.412898010341451,0.266036833403632,TRUE
"907301",907301,3.14276298604322,0.0114842050243169,0.996070183813572,TRUE
"907401",907401,3.14274284467396,0.946405295981094,0.573789994698018,FALSE
"907501",907501,3.14274474628678,0.145167415495962,0.501618228852749,TRUE
"907601",907601,3.14275986914955,0.42975282180123,0.912812239024788,FALSE
"907701",907701,3.14277498868019,0.313455064082518,0.910932241473347,TRUE
"907801",907801,3.14277688612372,0.178238330641761,0.895235827192664,TRUE
"907901",907901,3.14278318891597,0.0785377516876906,0.903718316927552,TRUE
"908001",908001,3.14280711144591,0.537396356929094,0.674887004308403,TRUE
"908101",908101,3.14278698074333,0.519428056897596,0.225349246989936,TRUE
"908201",908201,3.14278447171937,0.0917474506422877,0.199645739980042,TRUE
"908301",908301,3.14279077090084,0.814168559620157,0.494394209701568,TRUE
"908401",908401,3.14280587537883,0.821390294004232,0.551673144800588,TRUE
"908501",908501,3.14275933653348,0.139110625023022,0.18771213083528,TRUE
"908601",908601,3.14279205063609,0.26254368876107,0.403508762130514,TRUE
"908701",908701,3.14277193488287,0.370797155192122,0.346449091564864,TRUE
"908801",908801,3.14276942917096,0.639770292676985,0.378344138152897,TRUE
"908901",908901,3.14277132492978,0.777807881589979,0.730577687500045,FALSE
"909001",909001,3.14274681766027,0.0134033849462867,0.565153048373759,TRUE
"909101",909101,3.14274871548926,0.892301812767982,0.245693030068651,TRUE
"909201",909201,3.142755012368,0.0337571073323488,0.178950123023242,TRUE
"909301",909301,3.14273931294478,0.731630846392363,0.0192620153538883,TRUE
"909401",909401,3.14273241397359,0.722042033448815,0.0242742870468646,TRUE
"909501",909501,3.14274310858372,0.744647224666551,0.0962318512611091,TRUE
"909601",909601,3.14275819837489,0.967299432260916,0.264660168671981,FALSE
"909701",909701,3.14274250550456,0.599010285222903,0.83156067179516,FALSE
"909801",909801,3.14274000578148,0.42562438454479,0.880591411143541,TRUE
"909901",909901,3.14273750660786,0.482943185605109,0.260367698036134,TRUE
"910001",910001,3.14274379918264,0.935871856054291,0.317320434609428,TRUE
"910101",910101,3.14275009037458,0.551310604671016,0.915719974553213,FALSE
"910201",910201,3.14273880164931,0.164671201026067,0.735730431973934,TRUE
"910301",910301,3.14274069785708,0.5076172221452,0.195150760235265,TRUE
"910401",910401,3.14272501897515,0.980525470338762,0.379896174417809,FALSE
"910501",910501,3.14270934353724,0.996083667501807,0.630203834967688,FALSE
"910601",910601,3.14271124235532,0.227474205894396,0.667403873754665,TRUE
"910701",910701,3.14271314075641,0.553657902171835,0.825665888609365,TRUE
"910801",910801,3.14271064700192,0.606669327942654,0.608250790974125,TRUE
"910901",910901,3.142677414999,0.684028551448137,0.672754811123013,TRUE
"911001",911001,3.14263979951723,0.411661629797891,0.733160248957574,TRUE
"911101",911101,3.14265487580411,0.405265942215919,0.380873196525499,TRUE
"911201",911201,3.14265238953864,0.00238136691041291,0.320683185011148,TRUE
"911301",911301,3.14262795717332,0.654917779378593,0.456866268068552,TRUE
"911401",911401,3.14259475247449,0.682751229265705,0.117581866914406,TRUE
"911501",911501,3.1425922736234,0.0672890627756715,0.928436871385202,TRUE
"911601",911601,3.14258540743154,0.0423634217586368,0.686161873396486,TRUE
"911701",911701,3.14260925456921,0.619768011616543,0.0263360554818064,TRUE
"911801",911801,3.14261116186536,0.982454212615266,0.545047757448629,FALSE
"911901",911901,3.14259113653785,0.22067659208551,0.905984524870291,TRUE
"912001",912001,3.14260181732257,0.703255165368319,0.453148270025849,TRUE
"912101",912101,3.14259056836907,0.61139576905407,0.0127367600798607,TRUE
"912201",912201,3.1426056318728,0.304464455926791,0.630770739167929,TRUE
"912301",912301,3.14259876948507,0.877880478743464,0.882938458118588,FALSE
"912401",912401,3.14260506071344,0.259597143391147,0.397165658418089,TRUE
"912501",912501,3.14262888479026,0.686872937018052,0.747883166186512,FALSE
"912601",912601,3.1425869574984,0.662401073845103,0.707415746059269,TRUE
"912701",912701,3.14257133497169,0.652868502773345,0.0694106824230403,TRUE
"912801",912801,3.14256886221641,0.0216048185247928,0.990627778461203,TRUE
"912901",912901,3.14257515327511,0.932058894075453,0.251120531465858,TRUE
"913001",913001,3.14257268064329,0.882360414601862,0.425845106365159,TRUE
"913101",913101,3.14257458922945,0.867995492881164,0.199274025624618,TRUE
"913201",913201,3.14255459641415,0.625732433982193,0.978444736450911,FALSE
"913301",913301,3.14253898769409,0.714979429496452,0.0588230602443218,TRUE
"913401",913401,3.14255841629252,0.886916453950107,0.823918053414673,FALSE
"913501",913501,3.14253405305522,0.908297756453976,0.0699085409287363,TRUE
"913601",913601,3.14251845170923,0.447274369886145,0.839796879794449,TRUE
"913701",913701,3.14250285377821,0.276454617036507,0.553255746606737,TRUE
"913801",913801,3.14253540978835,0.795128329657018,0.611234317999333,FALSE
"913901",913901,3.14251981341524,0.911046898458153,0.646949571324512,FALSE
"914001",914001,3.14253047863186,0.199641006533056,0.578648905269802,TRUE
"914101",914101,3.14255864505126,0.647971158148721,0.230059357592836,TRUE
"914201",914201,3.14256055287623,0.969896671129391,0.359493813011795,FALSE
"914301",914301,3.14255371043015,0.311012965859845,0.853609987301752,TRUE
"914401",914401,3.14254249503227,0.383337386185303,0.223455457948148,TRUE
"914501",914501,3.14254440399737,0.599190411856398,0.507503899047151,TRUE
"914601",914601,3.14254631254503,0.929328504484147,0.932772725122049,FALSE
"914701",914701,3.14254822067539,0.0941286843735725,0.678418793249875,TRUE
"914801",914801,3.14255887345991,0.0101911767851561,0.0974166293162853,TRUE
"914901",914901,3.14252143128054,0.820933335926384,0.457074692938477,TRUE
"915001",915001,3.14252771308447,0.724745389772579,0.859136034501716,FALSE
"915101",915101,3.14255147792429,0.939454325707629,0.307211275678128,TRUE
"915201",915201,3.14256649632157,0.336608789395541,0.826805904740468,TRUE
"915301",915301,3.14255529055469,0.885704248212278,0.0447937101125717,TRUE
"915401",915401,3.14254845690577,0.150352647295222,0.7697399482131,TRUE
"915501",915501,3.14255473232689,0.873319579521194,0.494664349593222,FALSE
"915601",915601,3.14255226894684,0.277275104308501,0.333146361168474,TRUE
"915701",915701,3.14255854258104,0.986084438394755,0.081415255786851,TRUE
"915801",915801,3.14251676947284,0.364051532233134,0.940740313380957,FALSE
"915901",915901,3.14252741289725,0.161853624274954,0.0499580309260637,TRUE
"916001",916001,3.14252932038284,0.0802747630514205,0.24434235971421,TRUE
"916101",916101,3.14250502946727,0.0887747462838888,0.550847270525992,TRUE
"916201",916201,3.14252876825064,0.309947168687358,0.82726441253908,TRUE
"916301",916301,3.14256559798581,0.109844334656373,0.664649186655879,TRUE
"916401",916401,3.14257623027474,0.0646930350922048,0.162227454362437,TRUE
"916501",916501,3.14255630926753,0.716774188913405,0.656655968632549,TRUE
"916601",916601,3.14253639260703,0.67846332793124,0.488398240646347,TRUE
"916701",916701,3.14255575154821,0.796129198512062,0.708615573123097,FALSE
"916801",916801,3.14256201727529,0.0155915191862732,0.850543210050091,TRUE
"916901",916901,3.14254646902992,0.567043358460069,0.412667658412829,TRUE
"917001",917001,3.14256582053891,0.976643531350419,0.228554281638935,FALSE
"917101",917101,3.1425938909673,0.798154525691643,0.868475858587772,FALSE
"917201",917201,3.14260887199207,0.140750095481053,0.651741079986095,TRUE
"917301",917301,3.14258460418118,0.767663744511083,0.945528375217691,FALSE
"917401",917401,3.14259086266529,0.0931513574905694,0.70650504459627,TRUE
"917501",917501,3.14260147945343,0.439425543649122,0.294214107329026,TRUE
"917601",917601,3.14262953070016,0.887873172061518,0.715028763050213,FALSE
"917701",917701,3.14264014096094,0.990707943215966,0.655437492532656,FALSE
"917801",917801,3.14265510715286,0.050790180452168,0.487715290859342,TRUE
"917901",917901,3.14266135454695,0.494785018032417,0.773217788664624,TRUE
"918001",918001,3.14261967034894,0.0355428154580295,0.276799438055605,TRUE
"918101",918101,3.14262156342276,0.620037834392861,0.839234037557617,FALSE
"918201",918201,3.14261474339496,0.447026007110253,0.547036287607625,TRUE
"918301",918301,3.14260792485253,0.196853015571833,0.0929680743720382,TRUE
"918401",918401,3.14262724017069,0.572347934357822,0.540347265778109,TRUE
"918501",918501,3.14260300206532,0.826699627563357,0.626479612896219,FALSE
"918601",918601,3.14260925037094,0.321158526465297,0.0155986484605819,TRUE
"918701",918701,3.14259372744778,0.968912210082635,0.722652449738234,FALSE
"918801",918801,3.14257385440373,0.719287404092029,0.126547682564706,TRUE
"918901",918901,3.14254092660689,0.0768125914037228,0.288405099883676,TRUE
"919001",919001,3.14254717894757,0.498772061197087,0.214381945319474,TRUE
"919101",919101,3.14254037369125,0.69891150132753,0.467054426902905,TRUE
"919201",919201,3.14253792152097,0.067539430456236,0.866263734409586,TRUE
"919301",919301,3.14253111875218,0.646691473666579,0.121486337156966,TRUE
"919401",919401,3.14256347339191,0.720009944634512,0.0838295274879783,TRUE
"919501",919501,3.14258712062303,0.833795834099874,0.623541010078043,FALSE
"919601",919601,3.14257596501091,0.114006282296032,0.204558257712051,TRUE
"919701",919701,3.14256046258512,0.798652436118573,0.670583458151668,FALSE
"919801",919801,3.14257105613062,0.0501968986354768,0.854755555978045,TRUE
"919901",919901,3.14255555760892,0.139716529054567,0.958425309276208,TRUE
"920001",920001,3.1425574537419,0.650183928664774,0.111707272473723,TRUE
"920101",920101,3.14257673885802,0.313326543662697,0.649026136379689,TRUE
"920201",920201,3.14256559164791,0.0595529752317816,0.828919207910076,TRUE
"920301",920301,3.14257617888061,0.489142561797053,0.543808702845126,TRUE
"920401",920401,3.14257372601725,0.519568429095671,0.663404513616115,TRUE
"920501",920501,3.14260169190473,0.0589471682906151,0.793862172868103,TRUE
"920601",920601,3.14261227176594,0.332127239787951,0.742373292567208,TRUE
"920701",920701,3.14260981578167,0.364013802492991,0.951196004636586,FALSE
"920801",920801,3.14261604841871,0.941382386954501,0.7934204780031,FALSE
"920901",920901,3.14258318755219,0.327756676124409,0.776261810446158,TRUE
"921001",921001,3.14261113723004,0.537211072864011,0.222229558741674,TRUE
"921101",921101,3.14260433980638,0.239615760510787,0.388453611172736,TRUE
"921201",921201,3.14261925464692,0.591252328362316,0.95542826061137,FALSE
"921301",921301,3.14262982456331,0.0149784681852907,0.780171898426488,TRUE
"921401",921401,3.14261868610952,0.589053864590824,0.424463730072603,TRUE
"921501",921501,3.14262925379354,0.154994439333677,0.35909145209007,TRUE
"921601",921601,3.14263113863809,0.232458479003981,0.566803174326196,TRUE
"921701",921701,3.14265038228232,0.475061733741313,0.972433218965307,FALSE
"921801",921801,3.14267830041408,0.108590384246781,0.206017191521823,TRUE
"921901",921901,3.14268451818579,0.624380530556664,0.817978414008394,FALSE
"922001",922001,3.14270374977901,0.822619135258719,0.34587999433279,TRUE
"922101",922101,3.14270996344218,0.520053872605786,0.996007696958259,FALSE
"922201",922201,3.14272918810541,0.277235438581556,0.161849161377177,TRUE
"922301",922301,3.14272672370517,0.00452309008687735,0.54432424204424,TRUE
"922401",922401,3.14268956776933,0.121794412611052,0.019741561729461,TRUE
"922501",922501,3.14270878839156,0.97639025026001,0.360481631010771,FALSE
"922601",922601,3.14269332029772,0.464635529089719,0.858569952659309,TRUE
"922701",922701,3.14269519595188,0.596398089081049,0.53415165306069,TRUE
"922801",922801,3.14271007508661,0.936050700722262,0.111009619664401,TRUE
"922901",922901,3.14272928515626,0.164207889698446,0.96300804335624,TRUE
"923001",923001,3.14271382154516,0.239199673989788,0.739431779831648,TRUE
"923101",923101,3.14273302704688,0.128815719392151,0.640830731252208,TRUE
"923201",923201,3.14273923013515,0.891170550137758,0.544606429291889,FALSE
"923301",923301,3.14273243503473,0.600938460091129,0.948301588185132,FALSE
"923401",923401,3.14273863684358,0.344950483180583,0.725289389258251,TRUE
"923501",923501,3.14276216268309,0.370126360096037,0.138335718540475,TRUE
"923601",923601,3.14275969818136,0.573636576533318,0.481019203783944,TRUE
"923701",923701,3.14276156461885,0.668523134663701,0.012908962322399,TRUE
"923801",923801,3.14277642046285,0.17361188842915,0.888157316250727,TRUE
"923901",923901,3.14277828468635,0.19611787959002,0.892550783231854,TRUE
"924001",924001,3.14275417450847,0.279746273066849,0.692802424309775,TRUE
"924101",924101,3.14273872661105,0.800002723932266,0.899826031643897,FALSE
"924201",924201,3.14272761011944,0.400524962693453,0.695200606249273,TRUE
"924301",924301,3.14273813400613,0.603764965198934,0.360522646456957,TRUE
"924401",924401,3.14271836573089,0.576167363440618,0.981868605129421,FALSE
"924501",924501,3.14274186831599,0.858953174669296,0.938038461375982,FALSE
"924601",924601,3.1427177777225,0.787349733989686,0.301948784617707,TRUE
"924701",924701,3.14270666950722,0.681599125033244,0.903030446730554,FALSE
"924801",924801,3.14270853945876,0.825442438945174,0.0576493791304529,TRUE
"924901",924901,3.14270175943155,0.761494285659865,0.864764775382355,FALSE
"925001",925001,3.14272092678819,0.449792024679482,0.113267698325217,TRUE
"925101",925101,3.14272279459216,0.347911038203165,0.817708075977862,TRUE
"925201",925201,3.14269007491345,0.00233101565390825,0.975987919140607,TRUE
"925301",925301,3.14269626856558,0.461522845318541,0.731523998314515,TRUE
"925401",925401,3.14270246087912,0.985445154365152,0.528842293191701,FALSE
"925501",925501,3.1427172958214,0.0216595923993737,0.79709940077737,TRUE
"925601",925601,3.14274509210772,0.959298725705594,0.518982859328389,FALSE
"925701",925701,3.14275127714024,0.355893210042268,0.682770202169195,TRUE
"925801",925801,3.14273153733902,0.94155617733486,0.517304030014202,FALSE
"925901",925901,3.142716121918,0.541203341679648,0.360702405916527,TRUE
"926001",926001,3.14273094737479,0.983856786740944,0.173085660673678,TRUE
"926101",926101,3.14271553534658,0.407573321834207,0.65905079129152,TRUE
"926201",926201,3.14274763253333,0.0247875258792192,0.797356377122924,TRUE
"926301",926301,3.14274517678379,0.780154278269038,0.234131630975753,TRUE
"926401",926401,3.14276431048757,0.111416170373559,0.469781435094774,TRUE
"926501",926501,3.14272731491925,0.897849484812468,0.158071425976232,TRUE
"926601",926601,3.14272054530483,0.349272156367078,0.733724313555285,TRUE
"926701",926701,3.14273535908562,0.478434554766864,0.211444011656567,TRUE
"926801",926801,3.14274585374854,0.461768188280985,0.19005140196532,TRUE
"926901",926901,3.14275203069152,0.261512966593727,0.644009520765394,TRUE
"927001",927001,3.14273231636212,0.966826763236895,0.456755957333371,FALSE
"927101",927101,3.14272123533466,0.753812880488113,0.589586629066616,TRUE
"927201",927201,3.14270584263822,0.121440041111782,0.212587487418205,TRUE
"927301",927301,3.14269045326167,0.340490620816126,0.493437107419595,TRUE
"927401",927401,3.14267506720394,0.533968351781368,0.198746954090893,TRUE
"927501",927501,3.14268987311065,0.395075993612409,0.373008766677231,TRUE
"927601",927601,3.14266586603507,0.967046414967626,0.598310104804114,FALSE
"927701",927701,3.14265479933729,0.149450087687001,0.703406973509118,TRUE
"927801",927801,3.14265666883308,0.97143837925978,0.794856387190521,FALSE
"927901",927901,3.1426499163165,0.562281389255077,0.26520474627614,TRUE
"928001",928001,3.14266471695612,0.354710843414068,0.881543496623635,TRUE
"928101",928101,3.14264503540024,0.76671121455729,0.763603465631604,FALSE
"928201",928201,3.14262535808516,0.78887661639601,0.880179553525522,FALSE
"928301",928301,3.14261430290391,0.435773673001677,0.0938020613975823,TRUE
"928401",928401,3.14259463313805,0.862690105335787,0.854543454479426,FALSE
"928501",928501,3.14260512374246,0.0382243699859828,0.0115060594398528,TRUE
"928601",928601,3.14260699697717,0.143160485895351,0.488255138508976,TRUE
"928701",928701,3.14263040526499,0.496819431660697,0.853196546901017,TRUE
"928801",928801,3.14260212898134,0.407604749780148,0.0522830940317363,TRUE
"928901",928901,3.14262983891717,0.106714045861736,0.826504404190928,TRUE
"929001",929001,3.14263170868492,0.353677659993991,0.189034166745842,TRUE
"929101",929101,3.14264218852418,0.793825844302773,0.20328337023966,TRUE
"929201",929201,3.14262683746574,0.198637531371787,0.143691421020776,TRUE
"929301",929301,3.14262870695286,0.197480171686038,0.663378783036023,TRUE
"929401",929401,3.142634879885,0.542373307514936,0.232024244498461,TRUE
"929501",929501,3.14262383795176,0.081998972222209,0.359977085608989,TRUE
"929601",929601,3.14263431300095,0.806045199977234,0.151600077515468,TRUE
"929701",929701,3.14262327350406,0.881008506054059,0.652372128563002,FALSE
"929801",929801,3.14264235035239,0.230883537326008,0.608517296146601,TRUE
"929901",929901,3.14262270929916,0.233747028978541,0.157559182262048,TRUE
"930001",930001,3.14262887889368,0.293988565215841,0.839553666068241,TRUE
"930101",930101,3.1426522495944,0.154536598129198,0.180175156099722,TRUE
"930201",930201,3.14266701497848,0.650308289565146,0.994890201371163,FALSE
"930301",930301,3.14266887813729,0.331250366289169,0.901265125256032,TRUE
"930401",930401,3.14265784323104,0.432199744740501,0.58436742099002,TRUE
"930501",930501,3.14265540821557,0.947542023379356,0.325342580676079,FALSE
"930601",930601,3.14264867542588,0.570557412924245,0.590628309641033,TRUE
"930701",930701,3.14265053975444,0.965503273066133,0.0536989129614085,TRUE
"930801",930801,3.1426567010564,0.324974488699809,0.411664489889517,TRUE
"930901",930901,3.14267575177167,0.186165454331785,0.0866132364608347,TRUE
"931001",931001,3.14267331614037,0.619062734767795,0.817071118624881,FALSE
"931101",931101,3.14266658504287,0.363418506924063,0.405659959185869,TRUE
"931201",931201,3.14265985539105,0.565697254613042,0.522086129523814,TRUE
"931301",931301,3.14266171731803,0.60665547545068,0.881167052779347,FALSE
"931401",931401,3.14268075726782,0.802594477543607,0.974096282850951,FALSE
"931501",931501,3.14266543997269,0.421310791280121,0.400292836595327,TRUE
"931601",931601,3.14266300701695,0.29690946219489,0.353253656765446,TRUE
"931701",931701,3.14265198813783,0.283872862579301,0.564103141194209,TRUE
"931801",931801,3.14265814267209,0.0744798362720758,0.800263721030205,TRUE
"931901",931901,3.14266429588551,0.369064370635897,0.317507162690163,TRUE
"932001",932001,3.14268761514204,0.765652962727472,0.29953564889729,TRUE
"932101",932101,3.14268947249279,0.542099616257474,0.380707714473829,TRUE
"932201",932201,3.14269132944504,0.271568645955995,0.197480450151488,TRUE
"932301",932301,3.14267602415958,0.651272227987647,0.294549603015184,TRUE
"932401",932401,3.1426607221571,0.395042757503688,0.952828249661252,FALSE
"932501",932501,3.14267116067436,0.127604641951621,0.814018948934972,TRUE
"932601",932601,3.14271162051081,0.134987634140998,0.871494349092245,TRUE
"932701",932701,3.14274349443176,0.688234177418053,0.187647419283167,TRUE
"932801",932801,3.14273676807808,0.236986420117319,0.11745680263266,TRUE
"932901",932901,3.14274719396806,0.777645147172734,0.228828213410452,TRUE
"933001",933001,3.14276190486398,0.62356191733852,0.753507887944579,TRUE
"933101",933101,3.14275517869984,0.104684303980321,0.354606347391382,TRUE
"933201",933201,3.14273988133317,0.330278237350285,0.472840942675248,TRUE
"933301",933301,3.14275030242119,0.611641852417961,0.56383995921351,TRUE
"933401",933401,3.14277357748706,0.265961803728715,0.576609462499619,TRUE
"933501",933501,3.14277542284368,0.239361974643543,0.295287285698578,TRUE
"933601",933601,3.14274727640609,0.0404655793681741,0.896823319140822,TRUE
"933701",933701,3.14273198807755,0.187212169636041,0.17848436255008,TRUE
"933801",933801,3.14276382227048,0.633052114862949,0.982743940781802,FALSE
"933901",933901,3.14275281855357,0.501491972478107,0.51869404152967,TRUE
"934001",934001,3.14275038249424,0.591707410756499,0.579809578601271,TRUE
"934101",934101,3.14274794695649,0.0376573167741299,0.61420455458574,TRUE
"934201",934201,3.14271125806973,0.803742419928312,0.46070494572632,TRUE
"934301",934301,3.14271310851642,0.0312606068328023,0.491837653331459,TRUE
"934401",934401,3.14271495856704,0.592501183273271,0.21838249755092,TRUE
"934501",934501,3.14273392965872,0.418405034812167,0.212419763905928,TRUE
"934601",934601,3.14275717659194,0.061007464537397,0.175799149321392,TRUE
"934701",934701,3.14276758022084,0.87184410658665,0.10561233968474,TRUE
"934801",934801,3.14275658669599,0.382745935348794,0.112573603400961,TRUE
"934901",934901,3.14274131699506,0.642985653365031,0.912668276345357,FALSE
"935001",935001,3.14273032863066,0.195281664608046,0.571009571198374,TRUE
"935101",935101,3.14272362022926,0.766322423703969,0.300049811601639,TRUE
"935201",935201,3.14272119041789,0.00109841721132398,0.459694034187123,TRUE
"935301",935301,3.14276152810699,0.817017642781138,0.076814551372081,TRUE
"935401",935401,3.14274198979903,0.549298292724416,0.315858069108799,TRUE
"935501",935501,3.14274383458703,0.827764520654455,0.0138505538925529,TRUE
"935601",935601,3.14274995430745,0.212384888203815,0.914695728337392,TRUE
"935701",935701,3.14273469837053,0.857874403474852,0.164307339815423,TRUE
"935801",935801,3.14273226893325,0.505943871568888,0.25824969029054,TRUE
"935901",935901,3.14269992232084,0.9906229772605,0.3652102437336,FALSE
"936001",936001,3.14268467661894,0.898970189737156,0.355401092674583,TRUE
"936101",936101,3.14271643764936,0.426726397126913,0.113009865395725,TRUE
"936201",936201,3.14273964672116,0.368039270862937,0.813012691447511,TRUE
"936301",936301,3.14270731313968,0.507050270680338,0.146258265478536,TRUE
"936401",936401,3.14273478990304,0.422676608897746,0.552035860484466,TRUE
"936501",936501,3.14276226079844,0.774453809019178,0.623079776996747,TRUE
"936601",936601,3.14277264277958,0.519302147207782,0.737196660600603,TRUE
"936701",936701,3.14274886009516,0.968407362233847,0.0189908442553133,TRUE
"936801",936801,3.14275070158977,0.678465728880838,0.971071304753423,FALSE
"936901",936901,3.1427397345077,0.131763359997422,0.919207435799763,TRUE
"937001",937001,3.142711694011,0.750926959095523,0.848589009139687,FALSE
"937101",937101,3.14271780736548,0.109140201937407,0.626440708292648,TRUE
"937201",937201,3.14267697110865,0.301997314207256,0.855475187068805,TRUE
"937301",937301,3.14268308686324,0.0081609389744699,0.473510590847582,TRUE
"937401",937401,3.14268493419572,0.900267741875723,0.133213674183935,TRUE
"937501",937501,3.14268251447198,0.075077730929479,0.619752841768786,TRUE
"937601",937601,3.14268862767851,0.989158599171788,0.0359922917559743,TRUE
"937701",937701,3.14271180258952,0.011209211545065,0.445680179167539,TRUE
"937801",937801,3.14272217666648,0.55210393294692,0.30135823902674,TRUE
"937901",937901,3.14270695947653,0.930517441127449,0.11377628101036,TRUE
"938001",938001,3.14269174553119,0.953639639541507,0.187148606637493,TRUE
"938101",938101,3.14268079876261,0.0201794980093837,0.454100196016952,TRUE
"938201",938201,3.1426528004127,0.599198004929349,0.766302396077663,TRUE
"938301",938301,3.14265038617672,0.766935265157372,0.263886591652408,TRUE
"938401",938401,3.14263944731517,0.347109416499734,0.468149330466986,TRUE
"938501",938501,3.14262851078475,0.463527919724584,0.50769554823637,TRUE
"938601",938601,3.14261757658473,0.856281156186014,0.671058460138738,FALSE
"938701",938701,3.14259386109102,0.730525142978877,0.915827873395756,FALSE
"938801",938801,3.14257441140348,0.214344328269362,0.205193936126307,TRUE
"938901",938901,3.14254644525887,0.8185631823726,0.594487644964829,FALSE
"939001",939001,3.14256108353452,0.428628453286365,0.67968704784289,TRUE
"939101",939101,3.14254164355059,0.817997844656929,0.30609794636257,TRUE
"939201",939201,3.14256053815956,0.400097924284637,0.101254197768867,TRUE
"939301",939301,3.14257091177376,0.514450931688771,0.946155828423798,FALSE
"939401",939401,3.14254296088678,0.0443533388897777,0.147507262416184,TRUE
"939501",939501,3.14254907658427,0.679941983427852,0.740133763989434,FALSE
"939601",939601,3.14257647661082,0.0378438232000917,0.238307301653549,TRUE
"939701",939701,3.14256981742065,0.639998849015683,0.795739894965664,FALSE
"939801",939801,3.14256315964763,0.747664546826854,0.956533737014979,FALSE
"939901",939901,3.14259054943021,0.0638550687581301,0.557308925082907,TRUE
"940001",940001,3.14257538023896,0.790631532203406,0.964806682663038,FALSE
"940101",940101,3.14254319482694,0.829080781666562,0.0252946536056697,TRUE
"940201",940201,3.14254505153685,0.639309343183413,0.472017859341577,TRUE
"940301",940301,3.14255116180883,0.134984275791794,0.98370627919212,TRUE
"940401",940401,3.14256152428592,0.0504692883696407,0.59374602814205,TRUE
"940501",940501,3.14254636624522,0.396502891322598,0.734643063973635,TRUE
"940601",940601,3.14255672702878,0.214316501282156,0.491688523674384,TRUE
"940701",940701,3.1425458248689,0.449718016665429,0.149836861994117,TRUE
"940801",940801,3.14253917672281,0.968130923807621,0.251078072236851,FALSE
"940901",940901,3.14255803745559,0.20745626045391,0.887355367653072,TRUE
"941001",941001,3.14253438625464,0.75461964472197,0.980664161965251,FALSE
"941101",941101,3.14254474280656,0.0742518228944391,0.896077239420265,TRUE
"941201",941201,3.14252959782236,0.51583150960505,0.850701176794246,TRUE
"941301",941301,3.14255270099575,0.31071754777804,0.513857218436897,TRUE
"941401",941401,3.14255880331548,0.736882342258468,0.37339097331278,TRUE
"941501",941501,3.14253516459356,0.0438874929677695,0.06254987930879,TRUE
"941601",941601,3.14249878664105,0.467020691372454,0.306159971514717,TRUE
"941701",941701,3.14252188327293,0.0540828437078744,0.250973228598014,TRUE
"941801",941801,3.14251949190965,0.459353855112568,0.86568748857826,TRUE
"941901",941901,3.14251285432333,0.250882626976818,0.90434200130403,TRUE
"942001",942001,3.14254443466621,0.566620823927224,0.296617539133877,TRUE
"942101",942101,3.14255053332923,0.210872890660539,0.499182885047048,TRUE
"942201",942201,3.14259483910546,0.155946474522352,0.954784571891651,TRUE
"942301",942301,3.14257121662823,0.541816386627033,0.560085087548941,TRUE
"942401",942401,3.14256882155261,0.782316263066605,0.799764987779781,FALSE
"942501",942501,3.14258340309453,0.393187060719356,0.617511580232531,TRUE
"942601",942601,3.14259373796548,0.350709258578718,0.764796273084357,TRUE
"942701",942701,3.14259558438996,0.519220801768824,0.866243056720123,FALSE
"942801",942801,3.142588945069,0.34149690088816,0.375218015164137,TRUE
"942901",942901,3.14260776051781,0.764712596312165,0.797409472055733,FALSE
"943001",943001,3.14260112131376,0.349295343272388,0.664508198853582,TRUE
"943101",943101,3.14257327688127,0.329411729006097,0.868424199987203,TRUE
"943201",943201,3.14257512449626,0.210127909900621,0.788505596574396,TRUE
